"","date","hits","keyword","geo","trends_month","trends_year"
"4108",2022-08-14,67,"library near me","US-FL-534",8,2022
"4109",2022-08-21,99,"library near me","US-FL-534",8,2022
"4110",2022-08-28,69,"library near me","US-FL-534",8,2022
"4111",2022-09-04,89,"library near me","US-FL-534",9,2022
"4112",2022-09-11,94,"library near me","US-FL-534",9,2022
"4113",2022-09-18,72,"library near me","US-FL-534",9,2022
"4114",2022-09-25,58,"library near me","US-FL-534",9,2022
"4115",2022-10-02,80,"library near me","US-FL-534",10,2022
"4116",2022-10-09,73,"library near me","US-FL-534",10,2022
"4117",2022-10-16,63,"library near me","US-FL-534",10,2022
"4118",2022-10-23,72,"library near me","US-FL-534",10,2022
"4119",2022-10-30,62,"library near me","US-FL-534",10,2022
"4120",2022-11-06,72,"library near me","US-FL-534",11,2022
"4121",2022-11-13,54,"library near me","US-FL-534",11,2022
"4122",2022-11-20,59,"library near me","US-FL-534",11,2022
"4123",2022-11-27,54,"library near me","US-FL-534",11,2022
"4124",2022-12-04,76,"library near me","US-FL-534",12,2022
"4125",2022-12-11,46,"library near me","US-FL-534",12,2022
"4126",2022-12-18,63,"library near me","US-FL-534",12,2022
"4127",2022-12-25,64,"library near me","US-FL-534",12,2022
"4128",2023-01-01,64,"library near me","US-FL-534",1,2023
"4129",2023-01-08,68,"library near me","US-FL-534",1,2023
"4130",2023-01-15,82,"library near me","US-FL-534",1,2023
"4131",2023-01-22,89,"library near me","US-FL-534",1,2023
"4132",2023-01-29,73,"library near me","US-FL-534",1,2023
"4133",2023-02-05,71,"library near me","US-FL-534",2,2023
"4134",2023-02-12,59,"library near me","US-FL-534",2,2023
"4135",2023-02-19,69,"library near me","US-FL-534",2,2023
"4136",2023-02-26,53,"library near me","US-FL-534",2,2023
"4137",2023-03-05,64,"library near me","US-FL-534",3,2023
"4138",2023-03-12,62,"library near me","US-FL-534",3,2023
"4139",2023-03-19,76,"library near me","US-FL-534",3,2023
"4140",2023-03-26,69,"library near me","US-FL-534",3,2023
"4141",2023-04-02,61,"library near me","US-FL-534",4,2023
"4142",2023-04-09,68,"library near me","US-FL-534",4,2023
"4143",2023-04-16,79,"library near me","US-FL-534",4,2023
"4144",2023-04-23,63,"library near me","US-FL-534",4,2023
"4145",2023-04-30,56,"library near me","US-FL-534",4,2023
"4146",2023-05-07,65,"library near me","US-FL-534",5,2023
"4147",2023-05-14,49,"library near me","US-FL-534",5,2023
"4148",2023-05-21,75,"library near me","US-FL-534",5,2023
"4149",2023-05-28,77,"library near me","US-FL-534",5,2023
"4150",2023-06-04,80,"library near me","US-FL-534",6,2023
"4151",2023-06-11,70,"library near me","US-FL-534",6,2023
"4152",2023-06-18,68,"library near me","US-FL-534",6,2023
"4153",2023-06-25,83,"library near me","US-FL-534",6,2023
"4154",2023-07-02,90,"library near me","US-FL-534",7,2023
"4155",2023-07-09,61,"library near me","US-FL-534",7,2023
"4156",2023-07-16,78,"library near me","US-FL-534",7,2023
"4157",2023-07-23,68,"library near me","US-FL-534",7,2023
"4158",2023-07-30,63,"library near me","US-FL-534",7,2023
"4159",2023-08-06,77,"library near me","US-FL-534",8,2023
"4160",2023-08-13,74,"library near me","US-FL-534",8,2023
"4161",2023-08-20,68,"library near me","US-FL-534",8,2023
"4162",2023-08-27,71,"library near me","US-FL-534",8,2023
"4163",2023-09-03,73,"library near me","US-FL-534",9,2023
"4164",2023-09-10,70,"library near me","US-FL-534",9,2023
"4165",2023-09-17,70,"library near me","US-FL-534",9,2023
"4166",2023-09-24,72,"library near me","US-FL-534",9,2023
"4167",2023-10-01,60,"library near me","US-FL-534",10,2023
"4168",2023-10-08,98,"library near me","US-FL-534",10,2023
"4169",2023-10-15,44,"library near me","US-FL-534",10,2023
"4170",2023-10-22,65,"library near me","US-FL-534",10,2023
"4171",2023-10-29,75,"library near me","US-FL-534",10,2023
"4172",2023-11-05,70,"library near me","US-FL-534",11,2023
"4173",2023-11-12,52,"library near me","US-FL-534",11,2023
"4174",2023-11-19,49,"library near me","US-FL-534",11,2023
"4175",2023-11-26,56,"library near me","US-FL-534",11,2023
"4176",2023-12-03,68,"library near me","US-FL-534",12,2023
"4177",2023-12-10,50,"library near me","US-FL-534",12,2023
"4178",2023-12-17,56,"library near me","US-FL-534",12,2023
"4179",2023-12-24,41,"library near me","US-FL-534",12,2023
"4180",2023-12-31,76,"library near me","US-FL-534",12,2023
"4181",2021-11-28,0,"library near me","US-FL-718",11,2021
"4182",2021-12-05,0,"library near me","US-FL-718",12,2021
"4183",2021-12-12,0,"library near me","US-FL-718",12,2021
"4184",2021-12-19,0,"library near me","US-FL-718",12,2021
"4185",2021-12-26,0,"library near me","US-FL-718",12,2021
"4186",2022-01-02,0,"library near me","US-FL-718",1,2022
"4187",2022-01-09,0,"library near me","US-FL-718",1,2022
"4188",2022-01-16,0,"library near me","US-FL-718",1,2022
"4189",2022-01-23,0,"library near me","US-FL-718",1,2022
"4190",2022-01-30,0,"library near me","US-FL-718",1,2022
"4191",2022-02-06,0,"library near me","US-FL-718",2,2022
"4192",2022-02-13,0,"library near me","US-FL-718",2,2022
"4193",2022-02-20,0,"library near me","US-FL-718",2,2022
"4194",2022-02-27,0,"library near me","US-FL-718",2,2022
"4195",2022-03-06,0,"library near me","US-FL-718",3,2022
"4196",2022-03-13,0,"library near me","US-FL-718",3,2022
"4197",2022-03-20,0,"library near me","US-FL-718",3,2022
"4198",2022-03-27,44,"library near me","US-FL-718",3,2022
"4199",2022-04-03,0,"library near me","US-FL-718",4,2022
"4200",2022-04-10,0,"library near me","US-FL-718",4,2022
"4201",2022-04-17,0,"library near me","US-FL-718",4,2022
"4202",2022-04-24,0,"library near me","US-FL-718",4,2022
"4203",2022-05-01,0,"library near me","US-FL-718",5,2022
"4204",2022-05-08,0,"library near me","US-FL-718",5,2022
"4205",2022-05-15,0,"library near me","US-FL-718",5,2022
"4206",2022-05-22,0,"library near me","US-FL-718",5,2022
"4207",2022-05-29,0,"library near me","US-FL-718",5,2022
"4208",2022-06-05,0,"library near me","US-FL-718",6,2022
"4209",2022-06-12,0,"library near me","US-FL-718",6,2022
"4210",2022-06-19,0,"library near me","US-FL-718",6,2022
"4211",2022-06-26,0,"library near me","US-FL-718",6,2022
"4212",2022-07-03,0,"library near me","US-FL-718",7,2022
"4213",2022-07-10,0,"library near me","US-FL-718",7,2022
"4214",2022-07-17,0,"library near me","US-FL-718",7,2022
"4215",2022-07-24,0,"library near me","US-FL-718",7,2022
"4216",2022-07-31,0,"library near me","US-FL-718",7,2022
"4217",2022-08-07,0,"library near me","US-FL-718",8,2022
"4218",2022-08-14,0,"library near me","US-FL-718",8,2022
"4219",2022-08-21,0,"library near me","US-FL-718",8,2022
"4220",2022-08-28,0,"library near me","US-FL-718",8,2022
"4221",2022-09-04,0,"library near me","US-FL-718",9,2022
"4222",2022-09-11,0,"library near me","US-FL-718",9,2022
"4223",2022-09-18,0,"library near me","US-FL-718",9,2022
"4224",2022-09-25,0,"library near me","US-FL-718",9,2022
"4225",2022-10-02,0,"library near me","US-FL-718",10,2022
"4226",2022-10-09,0,"library near me","US-FL-718",10,2022
"4227",2022-10-16,0,"library near me","US-FL-718",10,2022
"4228",2022-10-23,0,"library near me","US-FL-718",10,2022
"4229",2022-10-30,0,"library near me","US-FL-718",10,2022
"4230",2022-11-06,0,"library near me","US-FL-718",11,2022
"4231",2022-11-13,0,"library near me","US-FL-718",11,2022
"4232",2022-11-20,0,"library near me","US-FL-718",11,2022
"4233",2022-11-27,49,"library near me","US-FL-718",11,2022
"4234",2022-12-04,0,"library near me","US-FL-718",12,2022
"4235",2022-12-11,0,"library near me","US-FL-718",12,2022
"4236",2022-12-18,0,"library near me","US-FL-718",12,2022
"4237",2022-12-25,0,"library near me","US-FL-718",12,2022
"4238",2023-01-01,0,"library near me","US-FL-718",1,2023
"4239",2023-01-08,0,"library near me","US-FL-718",1,2023
"4240",2023-01-15,0,"library near me","US-FL-718",1,2023
"4241",2023-01-22,0,"library near me","US-FL-718",1,2023
"4242",2023-01-29,0,"library near me","US-FL-718",1,2023
"4243",2023-02-05,55,"library near me","US-FL-718",2,2023
"4244",2023-02-12,0,"library near me","US-FL-718",2,2023
"4245",2023-02-19,0,"library near me","US-FL-718",2,2023
"4246",2023-02-26,0,"library near me","US-FL-718",2,2023
"4247",2023-03-05,0,"library near me","US-FL-718",3,2023
"4248",2023-03-12,0,"library near me","US-FL-718",3,2023
"4249",2023-03-19,0,"library near me","US-FL-718",3,2023
"4250",2023-03-26,0,"library near me","US-FL-718",3,2023
"4251",2023-04-02,0,"library near me","US-FL-718",4,2023
"4252",2023-04-09,0,"library near me","US-FL-718",4,2023
"4253",2023-04-16,0,"library near me","US-FL-718",4,2023
"4254",2023-04-23,0,"library near me","US-FL-718",4,2023
"4255",2023-04-30,0,"library near me","US-FL-718",4,2023
"4256",2023-05-07,0,"library near me","US-FL-718",5,2023
"4257",2023-05-14,0,"library near me","US-FL-718",5,2023
"4258",2023-05-21,0,"library near me","US-FL-718",5,2023
"4259",2023-05-28,0,"library near me","US-FL-718",5,2023
"4260",2023-06-04,0,"library near me","US-FL-718",6,2023
"4261",2023-06-11,0,"library near me","US-FL-718",6,2023
"4262",2023-06-18,0,"library near me","US-FL-718",6,2023
"4263",2023-06-25,0,"library near me","US-FL-718",6,2023
"4264",2023-07-02,0,"library near me","US-FL-718",7,2023
"4265",2023-07-09,0,"library near me","US-FL-718",7,2023
"4266",2023-07-16,100,"library near me","US-FL-718",7,2023
"4267",2023-07-23,0,"library near me","US-FL-718",7,2023
"4268",2023-07-30,0,"library near me","US-FL-718",7,2023
"4269",2023-08-06,59,"library near me","US-FL-718",8,2023
"4270",2023-08-13,0,"library near me","US-FL-718",8,2023
"4271",2023-08-20,0,"library near me","US-FL-718",8,2023
"4272",2023-08-27,0,"library near me","US-FL-718",8,2023
"4273",2023-09-03,0,"library near me","US-FL-718",9,2023
"4274",2023-09-10,0,"library near me","US-FL-718",9,2023
"4275",2023-09-17,0,"library near me","US-FL-718",9,2023
"4276",2023-09-24,0,"library near me","US-FL-718",9,2023
"4277",2023-10-01,0,"library near me","US-FL-718",10,2023
"4278",2023-10-08,0,"library near me","US-FL-718",10,2023
"4279",2023-10-15,0,"library near me","US-FL-718",10,2023
"4280",2023-10-22,0,"library near me","US-FL-718",10,2023
"4281",2023-10-29,0,"library near me","US-FL-718",10,2023
"4282",2023-11-05,0,"library near me","US-FL-718",11,2023
"4283",2023-11-12,0,"library near me","US-FL-718",11,2023
"4284",2023-11-19,0,"library near me","US-FL-718",11,2023
"4285",2023-11-26,0,"library near me","US-FL-718",11,2023
"4286",2023-12-03,0,"library near me","US-FL-718",12,2023
"4287",2023-12-10,0,"library near me","US-FL-718",12,2023
"4288",2023-12-17,0,"library near me","US-FL-718",12,2023
"4289",2023-12-24,0,"library near me","US-FL-718",12,2023
"4290",2023-12-31,0,"library near me","US-FL-718",12,2023
"4291",2021-11-28,63,"library near me","US-MO-609",11,2021
"4292",2021-12-05,56,"library near me","US-MO-609",12,2021
"4293",2021-12-12,46,"library near me","US-MO-609",12,2021
"4294",2021-12-19,66,"library near me","US-MO-609",12,2021
"4295",2021-12-26,35,"library near me","US-MO-609",12,2021
"4296",2022-01-02,60,"library near me","US-MO-609",1,2022
"4297",2022-01-09,38,"library near me","US-MO-609",1,2022
"4298",2022-01-16,50,"library near me","US-MO-609",1,2022
"4299",2022-01-23,90,"library near me","US-MO-609",1,2022
"4300",2022-01-30,51,"library near me","US-MO-609",1,2022
"4301",2022-02-06,66,"library near me","US-MO-609",2,2022
"4302",2022-02-13,55,"library near me","US-MO-609",2,2022
"4303",2022-02-20,58,"library near me","US-MO-609",2,2022
"4304",2022-02-27,39,"library near me","US-MO-609",2,2022
"4305",2022-03-06,61,"library near me","US-MO-609",3,2022
"4306",2022-03-13,69,"library near me","US-MO-609",3,2022
"4307",2022-03-20,49,"library near me","US-MO-609",3,2022
"4308",2022-03-27,56,"library near me","US-MO-609",3,2022
"4309",2022-04-03,45,"library near me","US-MO-609",4,2022
"4310",2022-04-10,44,"library near me","US-MO-609",4,2022
"4311",2022-04-17,59,"library near me","US-MO-609",4,2022
"4312",2022-04-24,54,"library near me","US-MO-609",4,2022
"4313",2022-05-01,57,"library near me","US-MO-609",5,2022
"4314",2022-05-08,59,"library near me","US-MO-609",5,2022
"4315",2022-05-15,61,"library near me","US-MO-609",5,2022
"4316",2022-05-22,60,"library near me","US-MO-609",5,2022
"4317",2022-05-29,78,"library near me","US-MO-609",5,2022
"4318",2022-06-05,76,"library near me","US-MO-609",6,2022
"4319",2022-06-12,72,"library near me","US-MO-609",6,2022
"4320",2022-06-19,85,"library near me","US-MO-609",6,2022
"4321",2022-06-26,81,"library near me","US-MO-609",6,2022
"4322",2022-07-03,88,"library near me","US-MO-609",7,2022
"4323",2022-07-10,65,"library near me","US-MO-609",7,2022
"4324",2022-07-17,94,"library near me","US-MO-609",7,2022
"4325",2022-07-24,73,"library near me","US-MO-609",7,2022
"4326",2022-07-31,78,"library near me","US-MO-609",7,2022
"4327",2022-08-07,73,"library near me","US-MO-609",8,2022
"4328",2022-08-14,66,"library near me","US-MO-609",8,2022
"4329",2022-08-21,95,"library near me","US-MO-609",8,2022
"4330",2022-08-28,88,"library near me","US-MO-609",8,2022
"4331",2022-09-04,69,"library near me","US-MO-609",9,2022
"4332",2022-09-11,73,"library near me","US-MO-609",9,2022
"4333",2022-09-18,60,"library near me","US-MO-609",9,2022
"4334",2022-09-25,67,"library near me","US-MO-609",9,2022
"4335",2022-10-02,50,"library near me","US-MO-609",10,2022
"4336",2022-10-09,81,"library near me","US-MO-609",10,2022
"4337",2022-10-16,52,"library near me","US-MO-609",10,2022
"4338",2022-10-23,48,"library near me","US-MO-609",10,2022
"4339",2022-10-30,67,"library near me","US-MO-609",10,2022
"4340",2022-11-06,56,"library near me","US-MO-609",11,2022
"4341",2022-11-13,56,"library near me","US-MO-609",11,2022
"4342",2022-11-20,42,"library near me","US-MO-609",11,2022
"4343",2022-11-27,48,"library near me","US-MO-609",11,2022
"4344",2022-12-04,62,"library near me","US-MO-609",12,2022
"4345",2022-12-11,55,"library near me","US-MO-609",12,2022
"4346",2022-12-18,36,"library near me","US-MO-609",12,2022
"4347",2022-12-25,78,"library near me","US-MO-609",12,2022
"4348",2023-01-01,73,"library near me","US-MO-609",1,2023
"4349",2023-01-08,56,"library near me","US-MO-609",1,2023
"4350",2023-01-15,62,"library near me","US-MO-609",1,2023
"4351",2023-01-22,63,"library near me","US-MO-609",1,2023
"4352",2023-01-29,76,"library near me","US-MO-609",1,2023
"4353",2023-02-05,74,"library near me","US-MO-609",2,2023
"4354",2023-02-12,100,"library near me","US-MO-609",2,2023
"4355",2023-02-19,58,"library near me","US-MO-609",2,2023
"4356",2023-02-26,79,"library near me","US-MO-609",2,2023
"4357",2023-03-05,82,"library near me","US-MO-609",3,2023
"4358",2023-03-12,54,"library near me","US-MO-609",3,2023
"4359",2023-03-19,96,"library near me","US-MO-609",3,2023
"4360",2023-03-26,66,"library near me","US-MO-609",3,2023
"4361",2023-04-02,72,"library near me","US-MO-609",4,2023
"4362",2023-04-09,41,"library near me","US-MO-609",4,2023
"4363",2023-04-16,65,"library near me","US-MO-609",4,2023
"4364",2023-04-23,77,"library near me","US-MO-609",4,2023
"4365",2023-04-30,75,"library near me","US-MO-609",4,2023
"4366",2023-05-07,71,"library near me","US-MO-609",5,2023
"4367",2023-05-14,64,"library near me","US-MO-609",5,2023
"4368",2023-05-21,83,"library near me","US-MO-609",5,2023
"4369",2023-05-28,96,"library near me","US-MO-609",5,2023
"4370",2023-06-04,84,"library near me","US-MO-609",6,2023
"4371",2023-06-11,82,"library near me","US-MO-609",6,2023
"4372",2023-06-18,75,"library near me","US-MO-609",6,2023
"4373",2023-06-25,75,"library near me","US-MO-609",6,2023
"4374",2023-07-02,91,"library near me","US-MO-609",7,2023
"4375",2023-07-09,74,"library near me","US-MO-609",7,2023
"4376",2023-07-16,71,"library near me","US-MO-609",7,2023
"4377",2023-07-23,51,"library near me","US-MO-609",7,2023
"4378",2023-07-30,82,"library near me","US-MO-609",7,2023
"4379",2023-08-06,56,"library near me","US-MO-609",8,2023
"4380",2023-08-13,76,"library near me","US-MO-609",8,2023
"4381",2023-08-20,69,"library near me","US-MO-609",8,2023
"4382",2023-08-27,67,"library near me","US-MO-609",8,2023
"4383",2023-09-03,87,"library near me","US-MO-609",9,2023
"4384",2023-09-10,79,"library near me","US-MO-609",9,2023
"4385",2023-09-17,69,"library near me","US-MO-609",9,2023
"4386",2023-09-24,61,"library near me","US-MO-609",9,2023
"4387",2023-10-01,81,"library near me","US-MO-609",10,2023
"4388",2023-10-08,67,"library near me","US-MO-609",10,2023
"4389",2023-10-15,67,"library near me","US-MO-609",10,2023
"4390",2023-10-22,61,"library near me","US-MO-609",10,2023
"4391",2023-10-29,63,"library near me","US-MO-609",10,2023
"4392",2023-11-05,87,"library near me","US-MO-609",11,2023
"4393",2023-11-12,49,"library near me","US-MO-609",11,2023
"4394",2023-11-19,59,"library near me","US-MO-609",11,2023
"4395",2023-11-26,44,"library near me","US-MO-609",11,2023
"4396",2023-12-03,53,"library near me","US-MO-609",12,2023
"4397",2023-12-10,38,"library near me","US-MO-609",12,2023
"4398",2023-12-17,50,"library near me","US-MO-609",12,2023
"4399",2023-12-24,78,"library near me","US-MO-609",12,2023
"4400",2023-12-31,67,"library near me","US-MO-609",12,2023
"4401",2021-11-28,54,"library near me","US-UT-770",11,2021
"4402",2021-12-05,84,"library near me","US-UT-770",12,2021
"4403",2021-12-12,40,"library near me","US-UT-770",12,2021
"4404",2021-12-19,42,"library near me","US-UT-770",12,2021
"4405",2021-12-26,47,"library near me","US-UT-770",12,2021
"4406",2022-01-02,47,"library near me","US-UT-770",1,2022
"4407",2022-01-09,49,"library near me","US-UT-770",1,2022
"4408",2022-01-16,51,"library near me","US-UT-770",1,2022
"4409",2022-01-23,98,"library near me","US-UT-770",1,2022
"4410",2022-01-30,49,"library near me","US-UT-770",1,2022
"4411",2022-02-06,63,"library near me","US-UT-770",2,2022
"4412",2022-02-13,42,"library near me","US-UT-770",2,2022
"4413",2022-02-20,28,"library near me","US-UT-770",2,2022
"4414",2022-02-27,64,"library near me","US-UT-770",2,2022
"4415",2022-03-06,52,"library near me","US-UT-770",3,2022
"4416",2022-03-13,45,"library near me","US-UT-770",3,2022
"4417",2022-03-20,41,"library near me","US-UT-770",3,2022
"4418",2022-03-27,31,"library near me","US-UT-770",3,2022
"4419",2022-04-03,69,"library near me","US-UT-770",4,2022
"4420",2022-04-10,45,"library near me","US-UT-770",4,2022
"4421",2022-04-17,32,"library near me","US-UT-770",4,2022
"4422",2022-04-24,39,"library near me","US-UT-770",4,2022
"4423",2022-05-01,60,"library near me","US-UT-770",5,2022
"4424",2022-05-08,55,"library near me","US-UT-770",5,2022
"4425",2022-05-15,54,"library near me","US-UT-770",5,2022
"4426",2022-05-22,34,"library near me","US-UT-770",5,2022
"4427",2022-05-29,63,"library near me","US-UT-770",5,2022
"4428",2022-06-05,43,"library near me","US-UT-770",6,2022
"4429",2022-06-12,83,"library near me","US-UT-770",6,2022
"4430",2022-06-19,60,"library near me","US-UT-770",6,2022
"4431",2022-06-26,100,"library near me","US-UT-770",6,2022
"4432",2022-07-03,66,"library near me","US-UT-770",7,2022
"4433",2022-07-10,59,"library near me","US-UT-770",7,2022
"4434",2022-07-17,58,"library near me","US-UT-770",7,2022
"4435",2022-07-24,86,"library near me","US-UT-770",7,2022
"4436",2022-07-31,60,"library near me","US-UT-770",7,2022
"4437",2022-08-07,59,"library near me","US-UT-770",8,2022
"4438",2022-08-14,71,"library near me","US-UT-770",8,2022
"4439",2022-08-21,0,"library near me","US-UT-770",8,2022
"4440",2022-08-28,78,"library near me","US-UT-770",8,2022
"4441",2022-09-04,71,"library near me","US-UT-770",9,2022
"4442",2022-09-11,76,"library near me","US-UT-770",9,2022
"4443",2022-09-18,60,"library near me","US-UT-770",9,2022
"4444",2022-09-25,57,"library near me","US-UT-770",9,2022
"4445",2022-10-02,34,"library near me","US-UT-770",10,2022
"4446",2022-10-09,56,"library near me","US-UT-770",10,2022
"4447",2022-10-16,42,"library near me","US-UT-770",10,2022
"4448",2022-10-23,36,"library near me","US-UT-770",10,2022
"4449",2022-10-30,65,"library near me","US-UT-770",10,2022
"4450",2022-11-06,55,"library near me","US-UT-770",11,2022
"4451",2022-11-13,54,"library near me","US-UT-770",11,2022
"4452",2022-11-20,55,"library near me","US-UT-770",11,2022
"4453",2022-11-27,33,"library near me","US-UT-770",11,2022
"4454",2022-12-04,45,"library near me","US-UT-770",12,2022
"4455",2022-12-11,0,"library near me","US-UT-770",12,2022
"4456",2022-12-18,0,"library near me","US-UT-770",12,2022
"4457",2022-12-25,59,"library near me","US-UT-770",12,2022
"4458",2023-01-01,48,"library near me","US-UT-770",1,2023
"4459",2023-01-08,49,"library near me","US-UT-770",1,2023
"4460",2023-01-15,70,"library near me","US-UT-770",1,2023
"4461",2023-01-22,73,"library near me","US-UT-770",1,2023
"4462",2023-01-29,79,"library near me","US-UT-770",1,2023
"4463",2023-02-05,46,"library near me","US-UT-770",2,2023
"4464",2023-02-12,75,"library near me","US-UT-770",2,2023
"4465",2023-02-19,52,"library near me","US-UT-770",2,2023
"4466",2023-02-26,60,"library near me","US-UT-770",2,2023
"4467",2023-03-05,51,"library near me","US-UT-770",3,2023
"4468",2023-03-12,46,"library near me","US-UT-770",3,2023
"4469",2023-03-19,73,"library near me","US-UT-770",3,2023
"4470",2023-03-26,47,"library near me","US-UT-770",3,2023
"4471",2023-04-02,47,"library near me","US-UT-770",4,2023
"4472",2023-04-09,62,"library near me","US-UT-770",4,2023
"4473",2023-04-16,35,"library near me","US-UT-770",4,2023
"4474",2023-04-23,61,"library near me","US-UT-770",4,2023
"4475",2023-04-30,47,"library near me","US-UT-770",4,2023
"4476",2023-05-07,66,"library near me","US-UT-770",5,2023
"4477",2023-05-14,71,"library near me","US-UT-770",5,2023
"4478",2023-05-21,50,"library near me","US-UT-770",5,2023
"4479",2023-05-28,66,"library near me","US-UT-770",5,2023
"4480",2023-06-04,79,"library near me","US-UT-770",6,2023
"4481",2023-06-11,70,"library near me","US-UT-770",6,2023
"4482",2023-06-18,52,"library near me","US-UT-770",6,2023
"4483",2023-06-25,71,"library near me","US-UT-770",6,2023
"4484",2023-07-02,82,"library near me","US-UT-770",7,2023
"4485",2023-07-09,81,"library near me","US-UT-770",7,2023
"4486",2023-07-16,61,"library near me","US-UT-770",7,2023
"4487",2023-07-23,75,"library near me","US-UT-770",7,2023
"4488",2023-07-30,66,"library near me","US-UT-770",7,2023
"4489",2023-08-06,77,"library near me","US-UT-770",8,2023
"4490",2023-08-13,59,"library near me","US-UT-770",8,2023
"4491",2023-08-20,48,"library near me","US-UT-770",8,2023
"4492",2023-08-27,60,"library near me","US-UT-770",8,2023
"4493",2023-09-03,55,"library near me","US-UT-770",9,2023
"4494",2023-09-10,64,"library near me","US-UT-770",9,2023
"4495",2023-09-17,56,"library near me","US-UT-770",9,2023
"4496",2023-09-24,62,"library near me","US-UT-770",9,2023
"4497",2023-10-01,62,"library near me","US-UT-770",10,2023
"4498",2023-10-08,73,"library near me","US-UT-770",10,2023
"4499",2023-10-15,42,"library near me","US-UT-770",10,2023
"4500",2023-10-22,43,"library near me","US-UT-770",10,2023
"4501",2023-10-29,49,"library near me","US-UT-770",10,2023
"4502",2023-11-05,53,"library near me","US-UT-770",11,2023
"4503",2023-11-12,59,"library near me","US-UT-770",11,2023
"4504",2023-11-19,39,"library near me","US-UT-770",11,2023
"4505",2023-11-26,76,"library near me","US-UT-770",11,2023
"4506",2023-12-03,55,"library near me","US-UT-770",12,2023
"4507",2023-12-10,43,"library near me","US-UT-770",12,2023
"4508",2023-12-17,0,"library near me","US-UT-770",12,2023
"4509",2023-12-24,0,"library near me","US-UT-770",12,2023
"4510",2023-12-31,35,"library near me","US-UT-770",12,2023
"4511",2021-11-28,0,"library near me","US-FL-686",11,2021
"4512",2021-12-05,0,"library near me","US-FL-686",12,2021
"4513",2021-12-12,0,"library near me","US-FL-686",12,2021
"4514",2021-12-19,0,"library near me","US-FL-686",12,2021
"4515",2021-12-26,0,"library near me","US-FL-686",12,2021
"4516",2022-01-02,0,"library near me","US-FL-686",1,2022
"4517",2022-01-09,0,"library near me","US-FL-686",1,2022
"4518",2022-01-16,69,"library near me","US-FL-686",1,2022
"4519",2022-01-23,0,"library near me","US-FL-686",1,2022
"4520",2022-01-30,0,"library near me","US-FL-686",1,2022
"4521",2022-02-06,68,"library near me","US-FL-686",2,2022
"4522",2022-02-13,0,"library near me","US-FL-686",2,2022
"4523",2022-02-20,0,"library near me","US-FL-686",2,2022
"4524",2022-02-27,0,"library near me","US-FL-686",2,2022
"4525",2022-03-06,51,"library near me","US-FL-686",3,2022
"4526",2022-03-13,51,"library near me","US-FL-686",3,2022
"4527",2022-03-20,0,"library near me","US-FL-686",3,2022
"4528",2022-03-27,49,"library near me","US-FL-686",3,2022
"4529",2022-04-03,64,"library near me","US-FL-686",4,2022
"4530",2022-04-10,63,"library near me","US-FL-686",4,2022
"4531",2022-04-17,80,"library near me","US-FL-686",4,2022
"4532",2022-04-24,0,"library near me","US-FL-686",4,2022
"4533",2022-05-01,0,"library near me","US-FL-686",5,2022
"4534",2022-05-08,48,"library near me","US-FL-686",5,2022
"4535",2022-05-15,0,"library near me","US-FL-686",5,2022
"4536",2022-05-22,0,"library near me","US-FL-686",5,2022
"4537",2022-05-29,69,"library near me","US-FL-686",5,2022
"4538",2022-06-05,0,"library near me","US-FL-686",6,2022
"4539",2022-06-12,0,"library near me","US-FL-686",6,2022
"4540",2022-06-19,76,"library near me","US-FL-686",6,2022
"4541",2022-06-26,63,"library near me","US-FL-686",6,2022
"4542",2022-07-03,0,"library near me","US-FL-686",7,2022
"4543",2022-07-10,0,"library near me","US-FL-686",7,2022
"4544",2022-07-17,0,"library near me","US-FL-686",7,2022
"4545",2022-07-24,0,"library near me","US-FL-686",7,2022
"4546",2022-07-31,0,"library near me","US-FL-686",7,2022
"4547",2022-08-07,53,"library near me","US-FL-686",8,2022
"4548",2022-08-14,0,"library near me","US-FL-686",8,2022
"4549",2022-08-21,0,"library near me","US-FL-686",8,2022
"4550",2022-08-28,52,"library near me","US-FL-686",8,2022
"4551",2022-09-04,61,"library near me","US-FL-686",9,2022
"4552",2022-09-11,57,"library near me","US-FL-686",9,2022
"4553",2022-09-18,0,"library near me","US-FL-686",9,2022
"4554",2022-09-25,0,"library near me","US-FL-686",9,2022
"4555",2022-10-02,0,"library near me","US-FL-686",10,2022
"4556",2022-10-09,0,"library near me","US-FL-686",10,2022
"4557",2022-10-16,0,"library near me","US-FL-686",10,2022
"4558",2022-10-23,0,"library near me","US-FL-686",10,2022
"4559",2022-10-30,56,"library near me","US-FL-686",10,2022
"4560",2022-11-06,0,"library near me","US-FL-686",11,2022
"4561",2022-11-13,100,"library near me","US-FL-686",11,2022
"4562",2022-11-20,0,"library near me","US-FL-686",11,2022
"4563",2022-11-27,0,"library near me","US-FL-686",11,2022
"4564",2022-12-04,65,"library near me","US-FL-686",12,2022
"4565",2022-12-11,0,"library near me","US-FL-686",12,2022
"4566",2022-12-18,0,"library near me","US-FL-686",12,2022
"4567",2022-12-25,0,"library near me","US-FL-686",12,2022
"4568",2023-01-01,0,"library near me","US-FL-686",1,2023
"4569",2023-01-08,0,"library near me","US-FL-686",1,2023
"4570",2023-01-15,0,"library near me","US-FL-686",1,2023
"4571",2023-01-22,0,"library near me","US-FL-686",1,2023
"4572",2023-01-29,64,"library near me","US-FL-686",1,2023
