"","X.x","geo","Month","Year","DMA","STATE","count","avg_hits_prev_month.x","avg_hits_next_month.x","avg_hits_prev_month.y","avg_hits_next_month.y","code","X.y","avg_index_2019","num_lib_2019","avg_revenue_2019","avg_expenses_2019","std_avg_index_2019","avg_index_2021","num_lib_2021","avg_revenue_2021","avg_expenses_2021","std_avg_index_2021","avg_hits_next_month","avg_hits_prev_month"
"412",233,"US-TX-623",10,2021,"DALLAS (TX) - FT. WORTH (TX)                                         ","TX ",13,NA,NA,NA,57,623,43,166887.055263211,82,2159453.51219512,2322846.3902439,-0.34918261670327,152271.540207806,80,2239646.86075949,2207945.29113924,-0.317811192396433,57,0
"413",234,"US-TX-623",11,2021,"DALLAS (TX) - FT. WORTH (TX)                                         ","TX ",11,NA,NA,NA,54,623,43,166887.055263211,82,2159453.51219512,2322846.3902439,-0.34918261670327,152271.540207806,80,2239646.86075949,2207945.29113924,-0.317811192396433,54,0
"414",235,"US-TX-765",10,2021,"EL PASO (TX)                                                         ","TX ",1,NA,NA,NA,55,765,63,3533079.0375,2,4618832.5,5428030.5,4.09527608858342,90474.53625,2,2868829,3936028,-0.432896251624335,55,0
"415",236,"US-UT-770",10,2021,"SALT LAKE CITY (UT)                                                  ","UT ",20,NA,NA,NA,66,770,65,453642.236398551,23,5438161.91304348,4940937.13043478,0.0294266746884085,371547.55573913,23,6567709.95652174,5856610.08695652,0.0905483010817853,66,0
"416",237,"US-VA-511",11,2021,"WASHINGTON (DC) - HAGERSTOWN (MD)                                    ","VA ",2,NA,NA,NA,63.5,511,7,2426943.23055556,3,25025832.6666667,25417389,2.63482019588748,2117947.44722222,3,24423142,25037045.3333333,3.34288291400516,63.5,0
"417",238,"US-VA-544",10,2021,"NORFOLK (VA) - PORTSMOUTH (VA) - NEWPORT NEWS (VA)                   ","VA ",6,NA,NA,NA,65,544,17,NA,1,NA,NA,NA,NA,1,NA,NA,NA,65,0
"418",239,"US-VA-556",10,2021,"RICHMOND (VA) - PETERSBURG (VA)                                      ","VA ",2,NA,NA,NA,61,556,22,613879.506944444,3,7995997,7853101.33333333,0.240991533658766,789640.919444444,3,8103469.33333333,7818840.33333333,0.86916694669885,61,0
"419",240,"US-VA-556",11,2021,"RICHMOND (VA) - PETERSBURG (VA)                                      ","VA ",1,NA,NA,NA,67.75,556,22,613879.506944444,3,7995997,7853101.33333333,0.240991533658766,789640.919444444,3,8103469.33333333,7818840.33333333,0.86916694669885,67.75,0
"420",241,"US-VA-569",11,2021,"HARRISONBURG                                                         ","VA ",1,NA,NA,NA,68,569,28,NA,1,NA,NA,NA,NA,1,NA,NA,NA,68,0
"421",242,"US-WA-819",11,2021,"SEATTLE (WA) - TACOMA (WA)                                           ","WA ",1,NA,NA,NA,58.75,819,69,4347048.58019445,3,77132791,75569769,5.16997831559742,3223347.11375,3,76365343,68976849.6666667,5.40147763454718,58.75,0
